Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Included / International,Price / International,Compare At Price / International,Status
super-seeds-shots,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/sssing.png?v=1739508944,5,Super Seeds Shots (Natural Remedy For Hair Growth) Guilty Free Snacking Made With 5 Premium Seeds,"","","","","","","","","","","","","","","","","","","",""
super-seeds-shots,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/ssshow.png?v=1739508944,6,Super Seeds Shots (Natural Remedy For Hair Growth) Guilty Free Snacking Made With 5 Premium Seeds,"","","","","","","","","","","","","","","","","","","",""
super-seeds-shots,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/sssdid.png?v=1739508944,7,Super Seeds Shots (Natural Remedy For Hair Growth) Guilty Free Snacking Made With 5 Premium Seeds,"","","","","","","","","","","","","","","","","","","",""
super-seeds-shots,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/sssnf.png?v=1739508944,8,Super Seeds Shots (Natural Remedy For Hair Growth) Guilty Free Snacking Made With 5 Premium Seeds,"","","","","","","","","","","","","","","","","","","",""
super-seeds-shots,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/FSSAI_New.png?v=1748002180,9,Super Seeds Shots (Natural Remedy For Hair Growth) Guilty Free Snacking Made With 5 Premium Seeds,"","","","","","","","","","","","","","","","","","","",""
ulutham-kanji,Ulutham Kanji (Urad Dhal Porridge With Palm Jaggery) Great for Bone Health - The Divine Foods,"<p data-mce-fragment=""1""><span data-mce-fragment=""1""><strong data-mce-fragment=""1"">1.WHY THE DIVINE FOODS ULUTHAM KANJI ?</strong> The Divine Foods Ulutham kanji is Ideal  for low glycemic index and high dietary fibre content.It gives stamina and keeps you active and energetic for a long time. It also helps improve immunity.</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><strong data-mce-fragment=""1"">2. WHAT DOES THIS MIX DOES ?</strong>  Packed with protein and nutrients, provides energy for the day.Is very nutritious as it contains high levels of protein, potassium, magnesium, calcium, iron and vitamin B. As it is a rich source of iron, it is especially good for women’s health.</span></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">3. BENEFITS :</strong><span data-mce-fragment=""1"">  Helpful as a good food substance for patients with diabetes and those on weight control diets.</span>Strengthens hips and back as well as helps reducing joint pains.<span data-mce-fragment=""1"">It can work miracles for the skin and hair as it contains various minerals needed for healthy hair and skin. It keeps your skin glowing and wrinkle free.</span></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">4.HOW TO USE ? </strong><span data-mce-fragment=""1"">Add 3 level scoops of Ulutham kanji in lukewarm water/milk and stir continuously.</span>Serve immediately.<br><span data-mce-fragment=""1""></span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><strong data-mce-fragment=""1"">5.PACKAGE CONTENT:</strong> 200g with goodness of Packed with protein and nutrients, provides energy for the day. The Divine Foods' Ulutham kanji is free from added additives, artificial colours, flavours, adulterants and preservatives. It is 100% pure, organic and certified as pesticide free. </span></p>",The Divine Foods,"",Instant Mix,divine_foods,FALSE,Title,Default Title,"",,"",,8902451014846,250,shopify,100,deny,manual,835.00,,TRUE,TRUE,"",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/ULUTHAMKANJI-01.jpg?v=1703154721,1,Ulutham Kanji (Urad Dhal Porridge With Palm Jaggery) Great for Bone Health,FALSE,Ulutham Kanji (Urad Dhal Porridge With Palm Jaggery) Great for Bone Health,1.WHY THE DIVINE FOODS ULUTHAM KANJI ? The Divine Foods Ulutham kanji is Ideal  for low glycemic index and high dietary fibre content.It gives stamina and kee...,"","","",8902451014846,new,TRUE,https://cdn.shopify.com/s/files/1/0600/8851/6813/files/ULUTHAMKANJI-01.jpg?v=1703154721,g,"",275.00,TRUE,835.00,285.00,TRUE,835.00,285.00,active
ulutham-kanji,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/ukmain.png?v=1745214021,2,Ulutham Kanji (Urad Dhal Porridge With Palm Jaggery) Great for Bone Health,"","","","","","","","","","","","","","","","","","","",""
ulutham-kanji,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/ULUTHAMKANJI-04.jpg?v=1745214021,3,Ulutham Kanji (Urad Dhal Porridge With Palm Jaggery) Great for Bone Health,"","","","","","","","","","","","","","","","","","","",""
ulutham-kanji,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/ULUTHAMKANJI-03.jpg?v=1745214021,4,Ulutham Kanji (Urad Dhal Porridge With Palm Jaggery) Great for Bone Health,"","","","","","","","","","","","","","","","","","","",""
ulutham-kanji,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/ukings.png?v=1745214021,5,Ulutham Kanji (Urad Dhal Porridge With Palm Jaggery) Great for Bone Health,"","","","","","","","","","","","","","","","","","","",""
ulutham-kanji,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/ukmake.png?v=1745214021,6,Ulutham Kanji (Urad Dhal Porridge With Palm Jaggery) Great for Bone Health,"","","","","","","","","","","","","","","","","","","",""
ulutham-kanji,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/ukhow.png?v=1745214021,7,Ulutham Kanji (Urad Dhal Porridge With Palm Jaggery) Great for Bone Health,"","","","","","","","","","","","","","","","","","","",""
ulutham-kanji,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/ukdid.png?v=1745214021,8,Ulutham Kanji (Urad Dhal Porridge With Palm Jaggery) Great for Bone Health,"","","","","","","","","","","","","","","","","","","",""
ulutham-kanji,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/uknutri.png?v=1745214021,9,Ulutham Kanji (Urad Dhal Porridge With Palm Jaggery) Great for Bone Health,"","","","","","","","","","","","","","","","","","","",""
ulutham-kanji,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/FSSAI_New.png?v=1748002180,10,Ulutham Kanji (Urad Dhal Porridge With Palm Jaggery) Great for Bone Health,"","","","","","","","","","","","","","","","","","","",""
sillukarupatti-ginger-palm-candy-remedy-for-cold-and-cough,"Sillukarupatti (Ginger Palm Jaggery)- Remedy for Indigestion,Cold and Cough - The Divine Foods","<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">1. WHY AUTHENTIC ORGANIC GINGER PALM JAGGERY FROM TUTICORIN ?:</strong> 'The Divine Foods' Organic Palm estimates 8.59 crores of Ginger h in India, about 5.10 crores of Ginger h are in Tamil Nadu and most of this is located in Tuticorin. <br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">2. PURE AND UNREFINED</strong>: CONTAINS NO - Artificial preservatives, colors, refined sugar, gluten, wheat, yeast, corn, soy, dairy, egg. Great as a replacement for refined or artificial sugar or white sugar. <br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong data-mce-fragment=""1"">3.BENEFITS :</strong> 'The Divine Foods' Organic Ginger Palm Candy Being a rich source of antioxidants and minerals, Palm Culture brings to you the best dry ginger palm jaggery which is a perfect & healthy alternative to white table sugar. <span data-mce-fragment=""1""> improve coughs, lower fevers, fight off infections, relieve headaches.encourages efficient digestion.</span></p>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">4. CERTIFIED ORGANIC GINGER PALM JAGGERY IN A ECO-FRIENDLY PACK:</strong> 'The Divine Foods' is a one of the top D2C 100 Organic Food brands in India. We check each batch of Palm Candy and pack it in a eco-friendly  packaging (250gm).<br data-mce-fragment=""1""></p>",The Divine Foods,"","",divine_foods,FALSE,Title,Default Title,"",,"",,"",250,shopify,100,deny,manual,856.00,,TRUE,TRUE,"",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/SILLUKARUPATI-01.jpg?v=1703155490,1,"Sillukarupatti (Ginger Palm Jaggery)- Remedy for Indigestion,Cold and Cough",FALSE,"Sillukarupatti (Ginger Palm Jaggery)- Remedy for Indigestion,Cold and Cough","1. WHY AUTHENTIC ORGANIC GINGER PALM JAGGERY FROM TUTICORIN ?: 'The Divine Foods' Organic Palm estimates 8.59 crores of Ginger h in India, about 5.10 crores o...","","","","",new,TRUE,https://cdn.shopify.com/s/files/1/0600/8851/6813/files/SILLUKARUPATI-01.jpg?v=1703155490,g,"",290.00,TRUE,856.00,350.00,TRUE,856.00,350.00,active
sillukarupatti-ginger-palm-candy-remedy-for-cold-and-cough,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/skmain.png?v=1703159729,2,"Sillukarupatti (Ginger Palm Jaggery)- Remedy for Indigestion,Cold and Cough","","","","","","","","","","","","","","","","","","","",""
sillukarupatti-ginger-palm-candy-remedy-for-cold-and-cough,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/SILLUKARUPATI-04.jpg?v=1739508692,3,"Sillukarupatti (Ginger Palm Jaggery)- Remedy for Indigestion,Cold and Cough","","","","","","","","","","","","","","","","","","","",""
sillukarupatti-ginger-palm-candy-remedy-for-cold-and-cough,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/SILLUKARUPATI-02.jpg?v=1739508692,4,"Sillukarupatti (Ginger Palm Jaggery)- Remedy for Indigestion,Cold and Cough","","","","","","","","","","","","","","","","","","","",""
sillukarupatti-ginger-palm-candy-remedy-for-cold-and-cough,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/Sillu_karupaatti_ings.png?v=1739508692,5,"Sillukarupatti (Ginger Palm Jaggery)- Remedy for Indigestion,Cold and Cough","","","","","","","","","","","","","","","","","","","",""
sillukarupatti-ginger-palm-candy-remedy-for-cold-and-cough,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/FSSAI_New.png?v=1748002180,6,"Sillukarupatti (Ginger Palm Jaggery)- Remedy for Indigestion,Cold and Cough","","","","","","","","","","","","","","","","","","","",""
fig-honey,Fig Honey (Premium Figs+Single Origin Honey) Remedy For Relieving Constipation - The Divine Foods,"<p><span data-mce-fragment=""1""><strong>1. WHY ""THE DIVINE FOODS"" FIG IN HONEY ?:</strong> ' The Divine Foods' honey is collected from Nilgiris, Western Ghats, where flowering trees and plants grow in abundance. It is extracted from super beehives, engaging age-old techniques of honey extraction. </span></p>
<p><span data-mce-fragment=""1""><strong>2. PURITY? :</strong> 'The Divine Foods' Fig in honey is free from added additives, artificial colours, flavours and adulterants. It is 100% pure and has a natural taste and aroma, enhancing the flavour of every dish it is added to. </span></p>
<p><span data-mce-fragment=""1""><strong>3. Helps Relieve Constipation:</strong> Figs are well-thought-out to be an age-old remedy to cure constipation and thus help nourish the intestines. Figs act as a natural laxative due to their high soluble fibre content having this on an empty stomach helps relieve constipation. </span></p>
<p><span data-mce-fragment=""1""><strong>4. BENEFITS:</strong> This Fig in honey is a rich source of antioxidants, enzymes and essential minerals. Dried figs are rich in soluble fibre called pectin, known for reducing cholesterol levels. It also contains omega-3 & omega-6 fatty acids. Regular consumption of figs helps reduce triglyceride levels in your blood & contributes to improving your heart health. </span></p>
<p><span data-mce-fragment=""1""><strong>5. IS IT CERTIFIED ?:</strong> 'The Divine Foods' Fig in honey is Fieche's tested for ensuring purity. It is one of the best tests done to check for the adulteration of love in India. Not many honey products in the market do this test because the product has to undergo extensive testing to be claimed as adulteration-free. </span></p>",The Divine Foods,"",Honey,divine_foods,FALSE,Title,Default Title,"",,"",,TDFFH01,350,shopify,100,deny,manual,1309.00,,TRUE,TRUE,"",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-FIGHONEY-01.jpg?v=1688380489,1,Fig Honey (Premium Figs+Single Origin Honey) Remedy For Relieving Constipation,FALSE,Fig Honey (Premium Figs+Single Origin Honey) Remedy For Relieving Constipation,"1. WHY ""THE DIVINE FOODS"" FIG IN HONEY ?: ' The Divine Foods' honey is collected from Nilgiris, Western Ghats, where flowering trees and plants grow in abunda...","","","",TDFFH01,new,TRUE,https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-FIGHONEY-01.jpg?v=1688380489,g,"",485.00,TRUE,1309.00,495.00,TRUE,1309.00,495.00,active
fig-honey,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/Fhmain.png?v=1703159639,2,Fig Honey (Premium Figs+Single Origin Honey) Remedy For Relieving Constipation,"","","","","","","","","","","","","","","","","","","",""
fig-honey,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-FIGHONEY-02.jpg?v=1703159639,3,Fig Honey (Premium Figs+Single Origin Honey) Remedy For Relieving Constipation,"","","","","","","","","","","","","","","","","","","",""
fig-honey,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-FIGHONEY-03.jpg?v=1703159639,4,Fig Honey (Premium Figs+Single Origin Honey) Remedy For Relieving Constipation,"","","","","","","","","","","","","","","","","","","",""
fig-honey,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/Figmain.png?v=1703159639,5,Fig Honey (Premium Figs+Single Origin Honey) Remedy For Relieving Constipation,"","","","","","","","","","","","","","","","","","","",""
fig-honey,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/Figbenefits.png?v=1703159639,6,Fig Honey (Premium Figs+Single Origin Honey) Remedy For Relieving Constipation,"","","","","","","","","","","","","","","","","","","",""
fig-honey,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/Figin.png?v=1703159639,7,Fig Honey (Premium Figs+Single Origin Honey) Remedy For Relieving Constipation,"","","","","","","","","","","","","","","","","","","",""
fig-honey,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/figings.png?v=1703159639,8,Fig Honey (Premium Figs+Single Origin Honey) Remedy For Relieving Constipation,"","","","","","","","","","","","","","","","","","","",""
fig-honey,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/figwhy.png?v=1703159639,9,Fig Honey (Premium Figs+Single Origin Honey) Remedy For Relieving Constipation,"","","","","","","","","","","","","","","","","","","",""
fig-honey,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/Fighow.png?v=1703159639,10,Fig Honey (Premium Figs+Single Origin Honey) Remedy For Relieving Constipation,"","","","","","","","","","","","","","","","","","","",""
fig-honey,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/FSSAI_New.png?v=1748002180,11,Fig Honey (Premium Figs+Single Origin Honey) Remedy For Relieving Constipation,"","","","","","","","","","","","","","","","","","","",""
organic-handcrafted-soap-3-soaps-pack-of-3-100-gm-x-3-turmeric-curcumin,Organic Handcrafted Curcumin-Rich Turmeric Soap - The Divine Foods,"<ul data-mce-fragment=""1"" class=""a-unordered-list a-vertical a-spacing-mini"">
<li>
<strong>BENEFITS: </strong>Reduces acne, Dark spots, and scars, Brings Natural Glow </li>
<li data-mce-fragment=""1""><span data-mce-fragment=""1"" class=""a-list-item""><strong>FEATURES</strong>: Natural; handcrafted; organic; anti-aging; chemical-free</span></li>
<li data-mce-fragment=""1""><span data-mce-fragment=""1"" class=""a-list-item""><span><strong>USES: </strong>With the regular use of turmeric, your skin can become spotless and even-toned. But preparing turmeric paste can be time-consuming. So, use turmeric soap instead.</span></span></li>
<li data-mce-fragment=""1""><span data-mce-fragment=""1"" class=""a-list-item""><strong>INGREDIENTS</strong>: Glycerine, sodium cocoate, castor oil, propylene glycol, sodium stearate, sugar syrup, sodium palmitate, aqua, 20ppm curcumin, tulsi, and turmeric essential oil</span></li>
<li data-mce-fragment=""1""><span data-mce-fragment=""1"" class=""a-list-item""><strong>DIRECTION</strong>: Use your fingers to gently massage the lather over your face and body using circular motions - make sure you avoid getting the soap in your eyes. Rinse with water and pat dry.</span></li>
<li data-mce-fragment=""1""><span data-mce-fragment=""1"" class=""a-list-item""><strong>STORAGE INSTRUCTION</strong>: Store in a cool, dry place away from sunlight</span></li>
</ul>",The Divine Foods India,"",Organic Soap,divine_foods,FALSE,Number Of Soaps,Pack of Two (100 gm x 2 ),"",,"",,TDFGLO03,200,shopify,100,deny,manual,745.00,,TRUE,TRUE,"",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/CURCUMIN_SOAP_88601020-77cf-4090-9e4a-67897130f764.png?v=1735874090,1,Organic Handcrafted Curcumin-Rich Turmeric Soap,FALSE,Organic Handcrafted Curcumin-Rich Turmeric Soap,"BENEFITS: Reduces acne, Dark spots, and scars, Brings Natural Glow  FEATURES: Natural; handcrafted; organic; anti-aging; chemical-free USES: With the regular ...","","","",TDFGLO03,new,TRUE,https://cdn.shopify.com/s/files/1/0600/8851/6813/files/CURCUMIN_SOAP_88601020-77cf-4090-9e4a-67897130f764.png?v=1735874090,g,"",275.00,TRUE,745.00,298.00,TRUE,745.00,298.00,active
organic-handcrafted-soap-3-soaps-pack-of-3-100-gm-x-3-turmeric-curcumin,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/products/glosoap-1.png?v=1735874085,2,Organic Handcrafted Curcumin-Rich Turmeric Soap,"","","","","","","","","","","","","","","","","","","",""
organic-handcrafted-soap-3-soaps-pack-of-3-100-gm-x-3-turmeric-curcumin,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/products/glosoap-2.png?v=1735874085,3,Organic Handcrafted Curcumin-Rich Turmeric Soap,"","","","","","","","","","","","","","","","","","","",""
organic-handcrafted-soap-3-soaps-pack-of-3-100-gm-x-3-turmeric-curcumin,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/FSSAI_New.png?v=1748002180,4,Organic Handcrafted Curcumin-Rich Turmeric Soap,"","","","","","","","","","","","","","","","","","","",""
organic-handcrafted-soap-3-soaps-pack-of-3-100-gm-x-3-turmeric-curcumin,Organic Handcrafted Curcumin-Rich Turmeric Soap - The Divine Foods,"<ul data-mce-fragment=""1"" class=""a-unordered-list a-vertical a-spacing-mini"">
<li>
<strong>BENEFITS: </strong>Reduces acne, Dark spots, and scars, Brings Natural Glow </li>
<li data-mce-fragment=""1""><span data-mce-fragment=""1"" class=""a-list-item""><strong>FEATURES</strong>: Natural; handcrafted; organic; anti-aging; chemical-free</span></li>
<li data-mce-fragment=""1""><span data-mce-fragment=""1"" class=""a-list-item""><span><strong>USES: </strong>With the regular use of turmeric, your skin can become spotless and even-toned. But preparing turmeric paste can be time-consuming. So, use turmeric soap instead.</span></span></li>
<li data-mce-fragment=""1""><span data-mce-fragment=""1"" class=""a-list-item""><strong>INGREDIENTS</strong>: Glycerine, sodium cocoate, castor oil, propylene glycol, sodium stearate, sugar syrup, sodium palmitate, aqua, 20ppm curcumin, tulsi, and turmeric essential oil</span></li>
<li data-mce-fragment=""1""><span data-mce-fragment=""1"" class=""a-list-item""><strong>DIRECTION</strong>: Use your fingers to gently massage the lather over your face and body using circular motions - make sure you avoid getting the soap in your eyes. Rinse with water and pat dry.</span></li>
<li data-mce-fragment=""1""><span data-mce-fragment=""1"" class=""a-list-item""><strong>STORAGE INSTRUCTION</strong>: Store in a cool, dry place away from sunlight</span></li>
</ul>",The Divine Foods India,"",Organic Soap,divine_foods,FALSE,Number Of Soaps,Pack of Five (100 gm x 5 ),"",,"",,TDFGLO04,500,shopify,100,deny,manual,1796.00,,TRUE,TRUE,"",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/CURCUMIN_SOAP_88601020-77cf-4090-9e4a-67897130f764.png?v=1735874090,1,Organic Handcrafted Curcumin-Rich Turmeric Soap,FALSE,Organic Handcrafted Curcumin-Rich Turmeric Soap,"BENEFITS: Reduces acne, Dark spots, and scars, Brings Natural Glow  FEATURES: Natural; handcrafted; organic; anti-aging; chemical-free USES: With the regular ...","","","",TDFGLO04,new,TRUE,https://cdn.shopify.com/s/files/1/0600/8851/6813/files/CURCUMIN_SOAP_88601020-77cf-4090-9e4a-67897130f764.png?v=1735874090,g,"",640.00,TRUE,1796.00,745.00,TRUE,1796.00,745.00,active
all-purpose-rash-balm-organic-all-purpose-rash-balm-50-gm,All Purpose Rash Balm | Organic All Purpose Rash Balm - The Divine Foods,"<ul class=""a-unordered-list a-vertical a-spacing-mini"" data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">The Divine Glo All Purpose rash cream made from cold pressed virgin coconut oil blended with organic high curcumin turmeric</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">This can be used for cuts, dry skin, insect bites, stretch marks and more. Can also be used as a lip balm</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">Helps in preventing diaper rash, napkin and other rashes</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">Completely safe and non-toxic. Paraben-free, not tested on animals</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">Net Weight: 50 gm</span></li>
</ul>",The Divine Foods India,"",Rash Balm,divine_foods,FALSE,Title,Default Title,"",,"",,TDFDIAP01,50,shopify,100,deny,manual,507.20,,TRUE,TRUE,"",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-RASHBALM.jpg?v=1688035489,1,All Purpose Rash Balm | Organic All Purpose Rash Balm,FALSE,All Purpose Rash Balm | Organic All Purpose Rash Balm,"The Divine Glo All Purpose rash cream made from cold pressed virgin coconut oil blended with organic high curcumin turmeric This can be used for cuts, dry ski...","","","",TDFDIAP01,new,TRUE,https://cdn.shopify.com/s/files/1/0600/8851/6813/files/DF-EC-RASHBALM.jpg?v=1688035489,g,"",298.00,TRUE,507.20,380.00,TRUE,507.20,380.00,active
all-purpose-rash-balm-organic-all-purpose-rash-balm-50-gm,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/products/Rashbalmin.png?v=1688035489,2,All Purpose Rash Balm | Organic All Purpose Rash Balm,"","","","","","","","","","","","","","","","","","","",""
all-purpose-rash-balm-organic-all-purpose-rash-balm-50-gm,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/products/Rashbalmbenefits.png?v=1688035489,3,All Purpose Rash Balm | Organic All Purpose Rash Balm,"","","","","","","","","","","","","","","","","","","",""
all-purpose-rash-balm-organic-all-purpose-rash-balm-50-gm,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/products/Rashbalmwhite.png?v=1688035489,4,All Purpose Rash Balm | Organic All Purpose Rash Balm,"","","","","","","","","","","","","","","","","","","",""
all-purpose-rash-balm-organic-all-purpose-rash-balm-50-gm,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/products/rashcreambenefits.png?v=1688035489,5,All Purpose Rash Balm | Organic All Purpose Rash Balm,"","","","","","","","","","","","","","","","","","","",""
all-purpose-rash-balm-organic-all-purpose-rash-balm-50-gm,"","","","","","","","","","","","","","","","","","","","","","","","",https://cdn.shopify.com/s/files/1/0600/8851/6813/files/FSSAI_New.png?v=1748002180,6,All Purpose Rash Balm | Organic All Purpose Rash Balm,"","","","","","","","","","","","","","","","","","","",""
